model_id,created,updated,model,make_id
16175,2019.01.14,2019.01.14,Cisitalia,15670
16176,2019.01.14,2019.01.14,Clan,15670
16177,2019.01.14,2019.01.14,Commer,15670
16178,2019.01.14,2019.01.14,Cunningham,15670
16179,2019.01.14,2019.01.14,Delage,15670
16180,2019.01.14,2019.01.14,Delahaye,15670
16181,2019.01.14,2019.01.14,Denzel,15670
16182,2019.01.14,2019.01.14,DeSoto,15670
16183,2019.01.14,2019.01.14,D.F.P,15670
16184,2019.01.14,2019.01.14,De Dion Bouton,15670
16185,2019.01.14,2019.01.14,Duesenberg,15670
16186,2019.01.14,2019.01.14,Elva,15670
16187,2019.01.14,2019.01.14,Enzmann,15670
16188,2019.01.14,2019.01.14,Fairthorpe,15670
16189,2019.01.14,2019.01.14,Falcon,15670
16190,2019.01.14,2019.01.14,FN,15670
16191,2019.01.14,2019.01.14,Frazer Nash,15670
16192,2019.01.14,2019.01.14,Fuldamobil,15670
16193,2019.01.14,2019.01.14,Ghia,15670
16194,2019.01.14,2019.01.14,Gilbern,15670
16195,2019.01.14,2019.01.14,Ginatta,15670
16196,2019.01.14,2019.01.14,Glas,15670
16198,2019.01.14,2019.01.14,Gordon Keeble,15670
16199,2019.01.14,2019.01.14,GSM,15670
16200,2019.01.14,2019.01.14,Gutbrod,15670
16201,2019.01.14,2019.01.14,Healey,15670
16202,2019.01.14,2019.01.14,Hino,15670
16203,2019.01.14,2019.01.14,Hotchkiss,15670
16204,2019.01.14,2019.01.14,HRG,15670
16206,2019.01.14,2019.01.14,Humber,15670
16207,2019.01.14,2019.01.14,Iso Rivolta,15670
16208,2019.01.14,2019.01.14,Kaiser - Frazer,15670
16209,2019.01.14,2019.01.14,Kleinschnittger,15670
16210,2019.01.14,2019.01.14,Lagonda,15670
16211,2019.01.14,2019.01.14,Lanchester,15670
16212,2019.01.14,2019.01.14,La Licorne,15670
16214,2019.01.14,2019.01.14,Ligier,15670
16215,2019.01.14,2019.01.14,Lorraine Dietrich,15670
16216,2019.01.14,2019.01.14,Lloyd,15670
16217,2019.01.14,2019.01.14,LMX,15670
16218,2019.01.14,2019.01.14,Lombardi,15670
16219,2019.01.14,2019.01.14,Marauder,15670
16220,2019.01.14,2019.01.14,Mathis,15670
16221,2019.01.14,2019.01.14,Monica,15670
16222,2019.01.14,2019.01.14,Monteverdi,15670
16223,2019.01.14,2019.01.14,Moretti,15670
16224,2019.01.14,2019.01.14,Morgan Darmont,15670
16225,2019.01.14,2019.01.14,Morris Leon Bolle,15670
16227,2019.01.14,2019.01.14,Munga,15670
16228,2019.01.14,2019.01.14,Muntz,15670
16229,2019.01.14,2019.01.14,Ogle,15670
16230,2019.01.14,2019.01.14,Osca,15670
16231,2019.01.14,2019.01.14,Pegaso,15670
16232,2019.01.14,2019.01.14,RenT Bonnet,15670
16233,2019.01.14,2019.01.14,Rosengart,15670
16234,2019.01.14,2019.01.14,Rovin,15670
16235,2019.01.14,2019.01.14,Salmson,15670
16236,2019.01.14,2019.01.14,Siata,15670
16237,2019.01.14,2019.01.14,Stephens,15670
16239,2019.01.14,2019.01.14,Trident,15670
16240,2019.01.14,2019.01.14,Tucker,15670
16241,2019.01.14,2019.01.14,Turner,15670
16242,2019.01.14,2019.01.14,Unic,15670
16243,2019.01.14,2019.01.14,Veritas,15670
16244,2019.01.14,2019.01.14,Vignale,15670
16245,2019.01.14,2019.01.14,Voisin,15670
16246,2019.01.14,2019.01.14,Wolseley,15670
16247,2019.01.14,2019.01.14,Zündapp,15670
16248,2019.01.14,2019.01.14,Others,15670
16249,2019.01.14,2019.01.14,Merlin,15670
16251,2019.01.14,2019.01.14,Uaz,15670
16252,2019.01.14,2019.01.14,Yugo,15670
16373,2019.01.14,2019.01.14,Lancia,15670
16374,2019.01.14,2019.01.14,Innocenti,15670
16375,2019.01.14,2019.01.14,Motorräder-Bike,15670
16376,2019.01.14,2019.01.14,Seat,15670
16380,2019.01.14,2019.01.14,Trabant,15670
16480,2019.01.14,2019.01.14,Ginetta,15670
16491,2019.01.14,2019.01.14,Tatra,15670
18374,2019.01.14,2019.01.14,Minerva,15670
18375,2019.01.14,2019.01.14,Belsize,15670
18415,2019.01.14,2019.01.14,Barkas,15670
18458,2019.01.14,2019.01.14,Gaz,15670
18532,2019.01.14,2019.01.14,Steyr,15670
18533,2019.01.14,2019.01.14,Vixen,15670
18723,2019.01.14,2019.01.14,Talbot,15670
18534,2019.01.14,2019.01.14,Fleur de Lys,15670
18783,2019.01.14,2019.01.14,Overland,15670
18784,2019.01.14,2019.01.14,Paterson,15670
18819,2019.01.14,2019.01.14,Brennabor,15670
18531,2019.01.14,2019.01.14,March,15670
19174,2019.01.14,2019.01.14,Corvette,15670
19241,2019.01.14,2019.01.14,Bedford,15670
20147,2019.01.14,2019.01.14,Puch,15670
20313,2019.01.14,2019.01.14,Mitsubishi,15670
20145,2019.01.14,2019.01.14,Standard,15670
74454,2019.01.14,2019.01.14,OM,15670
74728,2019.01.14,2019.01.14,Marendaz,15670
74729,2019.01.14,2019.01.14,Metz,15670
74448,2019.01.14,2019.01.14,Day Elder,15670
16614,2019.01.14,2019.01.14,Zonda,16341
20141,2019.01.14,2019.01.14,Huayra,16341
21049,2019.01.14,2019.01.14,Others,16341
20564,2019.01.14,2019.01.14, Lazer,51553
20566,2019.01.14,2019.01.14,Kallista,51553
20563,2019.01.14,2019.01.14,De Ville,51553
20565,2019.01.14,2019.01.14,Rio,51553
20551,2019.01.14,2019.01.14,Others,51553
20552,2019.01.14,2019.01.14,Lima,51553
75029,2019.01.14,2019.01.14,Solo,51553
16365,2019.01.14,2019.01.14,J5,55
16495,2019.01.14,2019.01.14,607,55
16553,2019.01.14,2019.01.14,307,55
16573,2019.01.14,2019.01.14,504,55
18282,2019.01.14,2019.01.14,807,55
18421,2019.01.14,2019.01.14,407,55
1932,2019.01.14,2019.01.14,104,55
1933,2019.01.14,2019.01.14,106,55
1934,2019.01.14,2019.01.14,205,55
1935,2019.01.14,2019.01.14,305,55
1936,2019.01.14,2019.01.14,306,55
1937,2019.01.14,2019.01.14,309,55
1938,2019.01.14,2019.01.14,405,55
1939,2019.01.14,2019.01.14,406,55
1940,2019.01.14,2019.01.14,505,55
1942,2019.01.14,2019.01.14,605,55
1943,2019.01.14,2019.01.14,806,55
14821,2019.01.14,2019.01.14,Boxer,55
14822,2019.01.14,2019.01.14,Partner,55
14845,2019.01.14,2019.01.14,Camper,55
14851,2019.01.14,2019.01.14,Expert,55
15401,2019.01.14,2019.01.14,206,55
15718,2019.01.14,2019.01.14,404,55
15764,2019.01.14,2019.01.14,204,55
15867,2019.01.14,2019.01.14,304,55
18647,2019.01.14,2019.01.14,107,55
18637,2019.01.14,2019.01.14,604,55
18797,2019.01.14,2019.01.14,207,55
18621,2019.01.14,2019.01.14,1007,55
19055,2019.01.14,2019.01.14,308,55
19066,2019.01.14,2019.01.14,4007,55
19145,2019.01.14,2019.01.14,Bipper,55
19217,2019.01.14,2019.01.14,3008,55
19235,2019.01.14,2019.01.14,5008,55
19246,2019.01.14,2019.01.14,RCZ,55
19553,2019.01.14,2019.01.14,508,55
19685,2019.01.14,2019.01.14,Ranch,55
20037,2019.01.14,2019.01.14,iOn,55
20057,2019.01.14,2019.01.14,208,55
20820,2019.01.14,2019.01.14,J9,55
20237,2019.01.14,2019.01.14,2008,55
20211,2019.01.14,2019.01.14,301,55
20153,2019.01.14,2019.01.14,4008,55
20374,2019.01.14,2019.01.14,108,55
21107,2019.01.14,2019.01.14,Others,55
74332,2019.01.14,2019.01.14,Traveller,55
74995,2019.01.14,2019.01.14,Rifter,55
20883,2019.01.14,2019.01.14,Cévennes,50083
20884,2019.01.14,2019.01.14,Cobra,50083
20885,2019.01.14,2019.01.14,Hemera,50083
20886,2019.01.14,2019.01.14,Speedster,50083
20887,2019.01.14,2019.01.14,Speedster II,50083
20616,2019.01.14,2019.01.14,Others,50083
18330,2019.01.14,2019.01.14,Porter,16350
18799,2019.01.14,2019.01.14,Quargo,16350
19088,2019.01.14,2019.01.14,PK500,16350
19087,2019.01.14,2019.01.14,M500,16350
19086,2019.01.14,2019.01.14,Ape,16350
21108,2019.01.14,2019.01.14,Others,16350
21195,2019.01.14,2019.01.14,AL500,16350
74394,2019.01.14,2019.01.14,Other,51770
74395,2019.01.14,2019.01.14,Acclaim,51770
74396,2019.01.14,2019.01.14,Arrow,51770
74397,2019.01.14,2019.01.14,Barracuda,51770
74398,2019.01.14,2019.01.14,Belvedere,51770
74399,2019.01.14,2019.01.14,Breeze,51770
74400,2019.01.14,2019.01.14,Caravelle,51770
74401,2019.01.14,2019.01.14,Colt,51770
74402,2019.01.14,2019.01.14,Conquest,51770
74403,2019.01.14,2019.01.14,Cricket,51770
74404,2019.01.14,2019.01.14,Duster,51770
74405,2019.01.14,2019.01.14,Fury,51770
74406,2019.01.14,2019.01.14,Gran Fury,51770
74407,2019.01.14,2019.01.14,GTX,51770
74408,2019.01.14,2019.01.14,Horizon,51770
74409,2019.01.14,2019.01.14,Laser,51770
74410,2019.01.14,2019.01.14,Neon,51770
74411,2019.01.14,2019.01.14,Prowler,51770
74412,2019.01.14,2019.01.14,Reliant,51770
74413,2019.01.14,2019.01.14,Road Runner,51770
74414,2019.01.14,2019.01.14,Sapporo,51770
74415,2019.01.14,2019.01.14,Satellite,51770
74416,2019.01.14,2019.01.14,Savoy,51770
74417,2019.01.14,2019.01.14,Scamp,51770
74418,2019.01.14,2019.01.14,Sundance,51770
74419,2019.01.14,2019.01.14,Trailduster,51770
74420,2019.01.14,2019.01.14,Turismo,51770
74421,2019.01.14,2019.01.14,Valiant,51770
74422,2019.01.14,2019.01.14,Volaré,51770
74423,2019.01.14,2019.01.14,Voyager,51770
18410,2019.01.14,2019.01.14,Sunbird,56
18470,2019.01.14,2019.01.14,G6,56
18471,2019.01.14,2019.01.14,GTO,56
18472,2019.01.14,2019.01.14,Vibe,56
18473,2019.01.14,2019.01.14,Sunfire,56
18474,2019.01.14,2019.01.14,Montana,56
18475,2019.01.14,2019.01.14,Aztek,56
1944,2019.01.14,2019.01.14,6000,56
1945,2019.01.14,2019.01.14,Bonneville,56
1946,2019.01.14,2019.01.14,Firebird,56
1947,2019.01.14,2019.01.14,Grand-Am,56
1948,2019.01.14,2019.01.14,Grand-Prix,56
1949,2019.01.14,2019.01.14,Trans Sport,56
14867,2019.01.14,2019.01.14,Trans Am,56
15629,2019.01.14,2019.01.14,Targa,56
15732,2019.01.14,2019.01.14,Fiero,56
18611,2019.01.14,2019.01.14,Solstice,56
20495,2019.01.14,2019.01.14,Catalina Safari,56
21026,2019.01.14,2019.01.14,Others,56
15880,2019.01.14,2019.01.14,996,57
15881,2019.01.14,2019.01.14,993,57
15957,2019.01.14,2019.01.14,356,57
15977,2019.01.14,2019.01.14,964,57
15980,2019.01.14,2019.01.14,914,57
18278,2019.01.14,2019.01.14,962,57
18284,2019.01.14,2019.01.14,Cayenne,57
1950,2019.01.14,2019.01.14,911,57
1951,2019.01.14,2019.01.14,924,57
1952,2019.01.14,2019.01.14,928,57
1953,2019.01.14,2019.01.14,944,57
1954,2019.01.14,2019.01.14,968,57
1955,2019.01.14,2019.01.14,Boxster,57
15359,2019.01.14,2019.01.14,Carrera GT,57
15743,2019.01.14,2019.01.14,959,57
18548,2019.01.14,2019.01.14,997,57
18527,2019.01.14,2019.01.14,912,57
18684,2019.01.14,2019.01.14,Cayman,57
19085,2019.01.14,2019.01.14,Targa,57
19136,2019.01.14,2019.01.14,Panamera,57
20025,2019.01.14,2019.01.14,991,57
20845,2019.01.14,2019.01.14,930,57
20311,2019.01.14,2019.01.14,Macan,57
20156,2019.01.14,2019.01.14,918,57
21027,2019.01.14,2019.01.14,Others,57
74380,2019.01.14,2019.01.14,550,57
16539,2019.01.14,2019.01.14,313,15636
16540,2019.01.14,2019.01.14,315,15636
16541,2019.01.14,2019.01.14,316,15636
16542,2019.01.14,2019.01.14,318,15636
16543,2019.01.14,2019.01.14,413,15636
16544,2019.01.14,2019.01.14,415,15636
16545,2019.01.14,2019.01.14,416,15636
16546,2019.01.14,2019.01.14,418,15636
16547,2019.01.14,2019.01.14,420,15636
20821,2019.01.14,2019.01.14,Gen2,15636
20822,2019.01.14,2019.01.14,Persona,15636
75104,2019.01.14,2019.01.14,Satria,15636
21040,2019.01.14,2019.01.14,Others,15636
74792,2019.01.14,2019.01.14,Pinzgauer,51768
74383,2019.01.14,2019.01.14,G,51768
74384,2019.01.14,2019.01.14,Haflinger,51768
74385,2019.01.14,2019.01.14,Other,51768
75049,2019.01.14,2019.01.14,Qoros 5,16412
20914,2019.01.14,2019.01.14,Qoros 3,16412
20915,2019.01.14,2019.01.14,Other,16412
21164,2019.01.14,2019.01.14,Mangusta,16425
74940,2019.01.14,2019.01.14,Others,16425
74975,2019.01.14,2019.01.14,1500,51793
74976,2019.01.14,2019.01.14,2500,51793
74977,2019.01.14,2019.01.14,3500,51793
74978,2019.01.14,2019.01.14,Chassis Cab,51793
74979,2019.01.14,2019.01.14,Promaster,51793
74980,2019.01.14,2019.01.14,Others,51793
20646,2019.01.14,2019.01.14,Ant,16398
20647,2019.01.14,2019.01.14,Fox,16398
20648,2019.01.14,2019.01.14,Kitten,16398
20649,2019.01.14,2019.01.14,Rebel,16398
20650,2019.01.14,2019.01.14,Regal,16398
20651,2019.01.14,2019.01.14,Regent,16398
20652,2019.01.14,2019.01.14,Rialto,16398
20653,2019.01.14,2019.01.14,Robin,16398
20654,2019.01.14,2019.01.14,Sabre Four,16398
20655,2019.01.14,2019.01.14,Scimitar,16398
20656,2019.01.14,2019.01.14,Other,16398
2165,2019.01.14,2019.01.14,Cloud,61
2166,2019.01.14,2019.01.14,Silver Shadow,61
2167,2019.01.14,2019.01.14,Corniche,61
15215,2019.01.14,2019.01.14,Silver Dawn,61
15218,2019.01.14,2019.01.14,Touring,61
15219,2019.01.14,2019.01.14,Silver Seraph,61
15674,2019.01.14,2019.01.14,Silver Spirit,61
15675,2019.01.14,2019.01.14,Silver Spur,61
15676,2019.01.14,2019.01.14,Flying Spur,61
15821,2019.01.14,2019.01.14,Phantom,61
19057,2019.01.14,2019.01.14,Phantom Drophead,61
19263,2019.01.14,2019.01.14,Ghost,61
20410,2019.01.14,2019.01.14,Arnage Red Label,61
20411,2019.01.14,2019.01.14,Azure,61
20414,2019.01.14,2019.01.14,Continental R,61
20415,2019.01.14,2019.01.14,Continental SC,61
20418,2019.01.14,2019.01.14,T,61
20294,2019.01.14,2019.01.14,Wraith,61
20409,2019.01.14,2019.01.14,Arnage Green Label,61
20412,2019.01.14,2019.01.14,Azure Mulliner,61
20413,2019.01.14,2019.01.14,Continental  R Mulliner,61
20416,2019.01.14,2019.01.14,Le Mains Series,61
20417,2019.01.14,2019.01.14,Park Ward,61
20236,2019.01.14,2019.01.14,Silver Wraith,61
74424,2019.01.14,2019.01.14,Dawn,61
74545,2019.01.14,2019.01.14,Camargue,61
74788,2019.01.14,2019.01.14,Cullinan,61
21028,2019.01.14,2019.01.14,Others,61
15871,2019.01.14,2019.01.14,25,62
15872,2019.01.14,2019.01.14,45,62
15949,2019.01.14,2019.01.14,418,62
15959,2019.01.14,2019.01.14,100,62
15960,2019.01.14,2019.01.14,400,62
15961,2019.01.14,2019.01.14,600,62
15962,2019.01.14,2019.01.14,Estate,62
16368,2019.01.14,2019.01.14,SD,62
16517,2019.01.14,2019.01.14,Tourer,62
16532,2019.01.14,2019.01.14,Metro,62
18110,2019.01.14,2019.01.14,213,62
18413,2019.01.14,2019.01.14,Streetwise,62
1980,2019.01.14,2019.01.14,114,62
1981,2019.01.14,2019.01.14,200,62
1982,2019.01.14,2019.01.14,214,62
1983,2019.01.14,2019.01.14,216,62
1984,2019.01.14,2019.01.14,220,62
1987,2019.01.14,2019.01.14,416,62
1988,2019.01.14,2019.01.14,420,62
1989,2019.01.14,2019.01.14,620,62
1990,2019.01.14,2019.01.14,623,62
1991,2019.01.14,2019.01.14,800,62
1992,2019.01.14,2019.01.14,820,62
1993,2019.01.14,2019.01.14,825,62
1994,2019.01.14,2019.01.14,827,62
15726,2019.01.14,2019.01.14,111,62
15728,2019.01.14,2019.01.14,75,62
15761,2019.01.14,2019.01.14,618,62
15781,2019.01.14,2019.01.14,414,62
15823,2019.01.14,2019.01.14,Montego,62
18639,2019.01.14,2019.01.14,Rover,62
19209,2019.01.14,2019.01.14,218,62
20823,2019.01.14,2019.01.14,City Rover,62
20824,2019.01.14,2019.01.14,MINI,62
21029,2019.01.14,2019.01.14,Others,62
75195,2019.01.14,2019.01.14,115,62
20259,2019.01.14,2019.01.14,Others,51536
20260,2019.01.14,2019.01.14,CTR,51536
20261,2019.01.14,2019.01.14,CTR2,51536
20262,2019.01.14,2019.01.14,CTR3,51536
20263,2019.01.14,2019.01.14,RGT,51536
20264,2019.01.14,2019.01.14,BTR,51536
20265,2019.01.14,2019.01.14,Turbo R,51536
20266,2019.01.14,2019.01.14,R Kompressor,51536
20267,2019.01.14,2019.01.14,R Turbo,51536
20268,2019.01.14,2019.01.14,RT 12,51536
20269,2019.01.14,2019.01.14,RT 12S,51536
20270,2019.01.14,2019.01.14,RT 12R,51536
20271,2019.01.14,2019.01.14,3400S,51536
20272,2019.01.14,2019.01.14,3600S,51536
20273,2019.01.14,2019.01.14,RK Coupe/Spyder,51536
20274,2019.01.14,2019.01.14,RGT-8,51536
20275,2019.01.14,2019.01.14,Dakara,51536
75046,2019.01.14,2019.01.14,SCR,51536
74835,2019.01.14,2019.01.14,Turbo Florio,51536
16511,2019.01.14,2019.01.14,96,63
1999,2019.01.14,2019.01.14,90,63
2000,2019.01.14,2019.01.14,900,63
2001,2019.01.14,2019.01.14,9000,63
2002,2019.01.14,2019.01.14,99,63
15057,2019.01.14,2019.01.14,3-Sep,63
15058,2019.01.14,2019.01.14,5-Sep,63
18597,2019.01.14,2019.01.14,9-7X,63
20453,2019.01.14,2019.01.14,GT 750,63
20450,2019.01.14,2019.01.14,9-2X,63
20452,2019.01.14,2019.01.14,96/95,63
20445,2019.01.14,2019.01.14,92,63
20446,2019.01.14,2019.01.14,93,63
20451,2019.01.14,2019.01.14,9-4X,63
20457,2019.01.14,2019.01.14,Sport / GT 850,63
75105,2019.01.14,2019.01.14,Sonett,63
21030,2019.01.14,2019.01.14,Others,63
18715,2019.01.14,2019.01.14,PS-10,16369
19093,2019.01.14,2019.01.14,300,16369
19094,2019.01.14,2019.01.14,350,16369
19095,2019.01.14,2019.01.14,410,16369
19526,2019.01.14,2019.01.14,Anibal,16369
20825,2019.01.14,2019.01.14,2500,16369
20826,2019.01.14,2019.01.14,S300,16369
20827,2019.01.14,2019.01.14,S350,16369
20828,2019.01.14,2019.01.14,Samurai,16369
20829,2019.01.14,2019.01.14,Vitara,16369
20830,2019.01.14,2019.01.14,Vitara Cabriolet,16369
21058,2019.01.14,2019.01.14,Others,16369
20766,2019.01.14,2019.01.14,Agora,16405
20767,2019.01.14,2019.01.14,Spacia,16405
20768,2019.01.14,2019.01.14,Other,16405
74442,2019.01.14,2019.01.14,Auto Elettrica,51771
74443,2019.01.14,2019.01.14,Other,51771
16510,2019.01.14,2019.01.14,Panda,64
18427,2019.01.14,2019.01.14,Altea,64
2003,2019.01.14,2019.01.14,Alhambra,64
2004,2019.01.14,2019.01.14,Cordoba,64
2006,2019.01.14,2019.01.14,Ibiza,64
2007,2019.01.14,2019.01.14,Malaga,64
2008,2019.01.14,2019.01.14,Marbella,64
2010,2019.01.14,2019.01.14,Toledo,64
14762,2019.01.14,2019.01.14,Inca,64
14763,2019.01.14,2019.01.14,Arosa,64
15770,2019.01.14,2019.01.14,Terra,64
15869,2019.01.14,2019.01.14,Leon,64
18640,2019.01.14,2019.01.14,Fura,64
18641,2019.01.14,2019.01.14,Ronda,64
19162,2019.01.14,2019.01.14,Exeo,64
19185,2019.01.14,2019.01.14,Altea XL,64
19788,2019.01.14,2019.01.14,Mii,64
21031,2019.01.14,2019.01.14,Others,64
74664,2019.01.14,2019.01.14,Arona,64
74330,2019.01.14,2019.01.14,Ateca,64
75199,2019.01.14,2019.01.14,Tarraco,64
75187,2019.01.14,2019.01.14,Ceo,51800
75188,2019.01.14,2019.01.14,Others,51800
15878,2019.01.14,2019.01.14,Fabia,65
16621,2019.01.14,2019.01.14,Superb,65
18120,2019.01.14,2019.01.14,120,65
18130,2019.01.14,2019.01.14,135,65
18140,2019.01.14,2019.01.14,Pick-up,65
2014,2019.01.14,2019.01.14,Favorit,65
2015,2019.01.14,2019.01.14,Felicia,65
2016,2019.01.14,2019.01.14,Forman,65
15222,2019.01.14,2019.01.14,Octavia,65
18642,2019.01.14,2019.01.14,105,65
18643,2019.01.14,2019.01.14,130,65
18877,2019.01.14,2019.01.14,Roomster,65
19064,2019.01.14,2019.01.14,Praktik,65
19236,2019.01.14,2019.01.14,Yeti,65
19779,2019.01.14,2019.01.14,Citigo,65
20184,2019.01.14,2019.01.14,Rapid/Spaceback,65
74628,2019.01.14,2019.01.14,Karoq,65
21032,2019.01.14,2019.01.14,Others,65
74375,2019.01.14,2019.01.14,Kodiaq,65
21178,2019.01.14,2019.01.14,Snowman,65
18439,2019.01.14,2019.01.14,forTwo,15525
18438,2019.01.14,2019.01.14,forFour,15525
18440,2019.01.14,2019.01.14,roadster,15525
18442,2019.01.14,2019.01.14,crossblade,15525
15748,2019.01.14,2019.01.14,city-coupé/city-cabrio,15525
20831,2019.01.14,2019.01.14,brabus,15525
21038,2019.01.14,2019.01.14,Others,15525
20283,2019.01.14,2019.01.14,Others,51538
19007,2019.01.14,2019.01.14,C8,16377
19008,2019.01.14,2019.01.14,C12,16377
19009,2019.01.14,2019.01.14,D12,16377
21059,2019.01.14,2019.01.14,Others,16377
18262,2019.01.14,2019.01.14,REXTON,66
18306,2019.01.14,2019.01.14,Family,66
2017,2019.01.14,2019.01.14,MUSSO,66
15228,2019.01.14,2019.01.14,Korando,66
18587,2019.01.14,2019.01.14,Rodius,66
18679,2019.01.14,2019.01.14,Kyron,66
18988,2019.01.14,2019.01.14,Actyon,66
20832,2019.01.14,2019.01.14,Kallista,66
20952,2019.01.14,2019.01.14,Tivoli,66
20953,2019.01.14,2019.01.14,Others,66
74333,2019.01.14,2019.01.14,XLV,66
74988,2019.01.14,2019.01.14,Work,51795
74989,2019.01.14,2019.01.14,Work L,51795
74990,2019.01.14,2019.01.14,Others,51795
16367,2019.01.14,2019.01.14,Libero,67
16465,2019.01.14,2019.01.14,Mini,67
16466,2019.01.14,2019.01.14,Vivio,67
18150,2019.01.14,2019.01.14,1200,67
18160,2019.01.14,2019.01.14,OUTBACK,67
2019,2019.01.14,2019.01.14,1800,67
2021,2019.01.14,2019.01.14,E10,67
2023,2019.01.14,2019.01.14,Impreza,67
2024,2019.01.14,2019.01.14,Justy,67
2025,2019.01.14,2019.01.14,Legacy,67
2026,2019.01.14,2019.01.14,SVX,67
2028,2019.01.14,2019.01.14,XT,67
15224,2019.01.14,2019.01.14,Forester,67
18657,2019.01.14,2019.01.14,Baja,67
18671,2019.01.14,2019.01.14,Tribeca,67
19693,2019.01.14,2019.01.14,Trezia,67
21096,2019.01.14,2019.01.14,Levorg,67
19774,2019.01.14,2019.01.14,XV,67
74966,2019.01.14,2019.01.14,Crosstrek,67
74967,2019.01.14,2019.01.14,Ascent,67
20834,2019.01.14,2019.01.14,Vanille,67
20302,2019.01.14,2019.01.14,E12,67
20131,2019.01.14,2019.01.14,BRZ,67
20363,2019.01.14,2019.01.14,WRX,67
20948,2019.01.14,2019.01.14,M60,67
20949,2019.01.14,2019.01.14,M70,67
20950,2019.01.14,2019.01.14,M80,67
20936,2019.01.14,2019.01.14,Leone,67
20937,2019.01.14,2019.01.14,Others,67
15875,2019.01.14,2019.01.14,Maruti,68
15947,2019.01.14,2019.01.14,Santana,68
16530,2019.01.14,2019.01.14,Ignis,68
16572,2019.01.14,2019.01.14,Liana,68
18170,2019.01.14,2019.01.14,Grand Vitara,68
18180,2019.01.14,2019.01.14,SJ Samurai,68
2029,2019.01.14,2019.01.14,Alto,68
2030,2019.01.14,2019.01.14,Baleno,68
2031,2019.01.14,2019.01.14,LJ 80,68
2032,2019.01.14,2019.01.14,SA 310,68
2033,2019.01.14,2019.01.14,Samurai,68
2034,2019.01.14,2019.01.14,SJ 410,68
2035,2019.01.14,2019.01.14,SJ 413,68
2036,2019.01.14,2019.01.14,Swift,68
2037,2019.01.14,2019.01.14,Vitara,68
2038,2019.01.14,2019.01.14,X-90,68
2148,2019.01.14,2019.01.14,Super-Carry,68
15226,2019.01.14,2019.01.14,Wagon R+,68
15662,2019.01.14,2019.01.14,Jimny,68
15733,2019.01.14,2019.01.14,Carry,68
15868,2019.01.14,2019.01.14,Cappuccino,68
18768,2019.01.14,2019.01.14,SX4,68
19052,2019.01.14,2019.01.14,Splash,68
19342,2019.01.14,2019.01.14,XL-7,68
19343,2019.01.14,2019.01.14,Escudo,68
19609,2019.01.14,2019.01.14,Kizashi,68
20626,2019.01.14,2019.01.14,Celerio,68
20312,2019.01.14,2019.01.14,SX4 S-Cross,68
21109,2019.01.14,2019.01.14,Others,68
74739,2019.01.14,2019.01.14,Ik-2,68
19677,2019.01.14,2019.01.14,Estina,16395
19678,2019.01.14,2019.01.14,Road Partner,16395
19679,2019.01.14,2019.01.14,Tager,16395
19680,2019.01.14,2019.01.14,Tiggo,16395
19681,2019.01.14,2019.01.14,Vega,16395
19682,2019.01.14,2019.01.14,Accent,16395
20052,2019.01.14,2019.01.14,C10,16395
20136,2019.01.14,2019.01.14,C190,16395
20137,2019.01.14,2019.01.14,Hardy,16395
75056,2019.01.14,2019.01.14,Aquila,16395
21072,2019.01.14,2019.01.14,Others,16395
20474,2019.01.14,2019.01.14,Solar Ralley,51551
20835,2019.01.14,2019.01.14,Simca 1100,51551
20836,2019.01.14,2019.01.14,Simca 1510,51551
20837,2019.01.14,2019.01.14,Horizon,51551
20838,2019.01.14,2019.01.14,Samba,51551
20839,2019.01.14,2019.01.14,Solara,51551
20840,2019.01.14,2019.01.14,Tagora,51551
20471,2019.01.14,2019.01.14,Others,51551
20472,2019.01.14,2019.01.14,Solar GL,51551
20473,2019.01.14,2019.01.14,Solar LS,51551
21159,2019.01.14,2019.01.14,Matra Murena,51551
21160,2019.01.14,2019.01.14,Matra Rancho,51551
21161,2019.01.14,2019.01.14,Alpine,51551
21162,2019.01.14,2019.01.14,Sunbeam,51551
20757,2019.01.14,2019.01.14,Bingo,16404
20758,2019.01.14,2019.01.14,C1DB,16404
20759,2019.01.14,2019.01.14,C1DM,16404
20760,2019.01.14,2019.01.14,Hola,16404
20761,2019.01.14,2019.01.14,King,16404
20762,2019.01.14,2019.01.14,T2,16404
20763,2019.01.14,2019.01.14,T3,16404
20764,2019.01.14,2019.01.14,TD,16404
20765,2019.01.14,2019.01.14,Other,16404
20919,2019.01.14,2019.01.14,Domino,16404
16371,2019.01.14,2019.01.14,Telcosport,16327
16468,2019.01.14,2019.01.14,Telcoline,16327
16527,2019.01.14,2019.01.14,Estate,16327
16528,2019.01.14,2019.01.14,Sumo,16327
16529,2019.01.14,2019.01.14,Safari,16327
18899,2019.01.14,2019.01.14,Pick-Up,16327
19111,2019.01.14,2019.01.14,Nano,16327
19137,2019.01.14,2019.01.14,Xenon,16327
19204,2019.01.14,2019.01.14,Indica,16327
19205,2019.01.14,2019.01.14,Indigo,16327
19789,2019.01.14,2019.01.14,Aria,16327
21045,2019.01.14,2019.01.14,Others,16327
74996,2019.01.14,2019.01.14,Tiago,16327
74997,2019.01.14,2019.01.14,Bolt,16327
74998,2019.01.14,2019.01.14,Tigor,16327
74999,2019.01.14,2019.01.14,Zest,16327
75000,2019.01.14,2019.01.14,Hexa,16327
