model;make;country;start_date;run_time;cars;images;errors;;;;;
Alpina;D5;ES;2019-03-04 11:41:17.817251;2.121154308319092;0;0;0;;;;;
Alpina;D5;FR;2019-03-04 11:41:19.939381;17.32597041130066;1;15;0;;;;;
Alpina;D5;IT;2019-03-04 11:41:37.265352;1.9627153873443604;0;0;0;;;;;
Alpina;D5;LU;2019-03-04 11:41:39.228067;15.620811939239502;1;12;0;;;;;
Alpina;D5;NE;2019-03-04 11:41:54.848879;1.7482945919036865;0;0;0;;;;;
Alpina;D4;AT;2019-03-04 11:41:56.597174;1.6699931621551514;0;0;0;;;;;
Alpina;D4;BE;2019-03-04 11:41:58.267167;18.884937286376953;1;15;0;;;;;
Alpina;D4;DE;2019-03-04 11:42:17.153101;169.1781735420227;12;163;0;;;;;
Alpina;D4;ES;2019-03-04 11:45:06.331274;1.7348008155822754;0;0;0;;;;;
Alpina;D4;FR;2019-03-04 11:45:08.068667;24.556357383728027;2;21;0;;;;;
Alpina;D4;IT;2019-03-04 11:45:32.625024;2.3246192932128906;0;0;0;;;;;
Alpina;D4;LU;2019-03-04 11:45:34.950651;15.879539728164673;1;12;0;;;;;
Alpina;D4;NE;2019-03-04 11:45:50.830190;18.81433892250061;1;15;0;;;;;
Alpina;B4;AT;2019-03-04 11:46:09.644529;2.2205793857574463;0;0;0;;;;;
Alpina;B4;BE;2019-03-04 11:46:11.865109;69.03029108047485;6;71;0;;;;;
Alpina;B4;DE;2019-03-04 11:47:20.898344;283.06912326812744;20;278;0;;;;;
Alpina;B4;ES;2019-03-04 11:52:03.968643;2.0127804279327393;0;0;0;;;;;
Alpina;B4;FR;2019-03-04 11:52:05.981845;45.75469470024109;3;45;0;;;;;
Alpina;B4;IT;2019-03-04 11:52:51.736540;2.303765058517456;0;0;0;;;;;
Alpina;B4;LU;2019-03-04 11:52:54.040305;38.498133420944214;3;36;0;;;;;
Alpina;B4;NE;2019-03-04 11:53:32.541445;33.48527789115906;2;30;0;;;;;
Alpina;B9;AT;2019-03-04 11:54:06.026723;2.4525699615478516;0;0;0;;;;;
Alpina;B9;BE;2019-03-04 11:54:08.479293;2.29655385017395;0;0;0;;;;;
Alpina;B9;DE;2019-03-04 11:54:10.775847;19.187571048736572;1;15;0;;;;;
Alpina;B9;ES;2019-03-04 11:54:29.964417;1.9798970222473145;0;0;0;;;;;
Alpina;B9;FR;2019-03-04 11:54:31.945310;1.8994150161743164;0;0;0;;;;;
Alpina;B9;IT;2019-03-04 11:54:33.844726;1.9545886516571045;0;0;0;;;;;
Alpina;B9;LU;2019-03-04 11:54:35.799314;1.6202478408813477;0;0;0;;;;;
Alpina;B9;NE;2019-03-04 11:54:37.419562;2.5426042079925537;0;0;0;;;;;
Alpina;Roadster Limited Edition;AT;2019-03-04 11:54:39.962166;1.610619068145752;0;0;0;;;;;
Alpina;Roadster Limited Edition;BE;2019-03-04 11:54:41.574146;2.55108904838562;0;0;0;;;;;
Alpina;Roadster Limited Edition;DE;2019-03-04 11:54:44.125235;1.55409574508667;0;0;0;;;;;
Alpina;Roadster Limited Edition;ES;2019-03-04 11:54:45.682062;2.185065507888794;0;0;0;;;;;
Alpina;Roadster Limited Edition;FR;2019-03-04 11:54:47.867128;2.4760854244232178;0;0;0;;;;;
Alpina;Roadster Limited Edition;IT;2019-03-04 11:54:50.343213;1.408445119857788;0;0;0;;;;;
Alpina;Roadster Limited Edition;LU;2019-03-04 11:54:51.751659;1.9853060245513916;0;0;0;;;;;
Alpina;Roadster Limited Edition;NE;2019-03-04 11:54:53.736964;2.5090720653533936;0;0;0;;;;;
Alpina;Roadster V8;AT;2019-03-04 11:54:56.246037;2.3601315021514893;0;0;0;;;;;
Alpina;Roadster V8;BE;2019-03-04 11:54:58.606168;1.9879076480865479;0;0;0;;;;;
Alpina;Roadster V8;DE;2019-03-04 11:55:00.594076;2.3151824474334717;0;0;0;;;;;
Alpina;Roadster V8;ES;2019-03-04 11:55:02.909258;1.7633864879608154;0;0;0;;;;;
Alpina;Roadster V8;FR;2019-03-04 11:55:04.672645;2.4230072498321533;0;0;0;;;;;
Alpina;Roadster V8;IT;2019-03-04 11:55:07.095652;1.8502557277679443;0;0;0;;;;;
Alpina;Roadster V8;LU;2019-03-04 11:55:08.946971;2.038235902786255;0;0;0;;;;;
Alpina;Roadster V8;NE;2019-03-04 11:55:10.985207;2.1158175468444824;0;0;0;;;;;
Alpina;XD3;AT;2019-03-04 11:55:13.101025;2.2705676555633545;0;0;0;;;;;
Alpina;XD3;BE;2019-03-04 11:55:15.373078;2.0080220699310303;0;0;0;;;;;
Alpina;XD3;DE;2019-03-04 11:55:17.384062;422.09771966934204;31;428;0;;;;;
Alpina;XD3;ES;2019-03-04 12:02:19.481781;1.5797252655029297;0;0;0;;;;;
Alpina;XD3;FR;2019-03-04 12:02:21.061507;2.1038525104522705;0;0;0;;;;;
Alpina;XD3;IT;2019-03-04 12:02:23.165359;1.9340579509735107;0;0;0;;;;;
Alpina;XD3;LU;2019-03-04 12:02:25.100414;1.6348636150360107;0;0;0;;;;;
Alpina;XD3;NE;2019-03-04 12:02:26.735278;1.597303867340088;0;0;0;;;;;
Alpina;XD4;AT;2019-03-04 12:02:28.339606;2.2417454719543457;0;0;0;;;;;
Alpina;XD4;BE;2019-03-04 12:02:30.581351;1.537144422531128;0;0;0;;;;;
Alpina;XD4;DE;2019-03-04 12:02:32.121486;2.2207212448120117;0;0;0;;;;;
Alpina;XD4;ES;2019-03-04 12:02:34.342208;2.131725311279297;0;0;0;;;;;
Alpina;XD4;FR;2019-03-04 12:02:36.473933;1.6864562034606934;0;0;0;;;;;
Alpina;XD4;IT;2019-03-04 12:02:38.160740;1.7747392654418945;0;0;0;;;;;
Alpina;XD4;LU;2019-03-04 12:02:39.936477;1.9520788192749023;0;0;0;;;;;
Alpina;XD4;NE;2019-03-04 12:02:41.891462;1.9803404808044434;0;0;0;;;;;
Alpina;C1;AT;2019-03-04 12:02:43.879422;2.360116720199585;0;0;0;;;;;
Alpina;C1;BE;2019-03-04 12:02:46.239539;2.2545011043548584;0;0;0;;;;;
Alpina;C1;DE;2019-03-04 12:02:48.494040;2.0688791275024414;0;0;0;;;;;
Alpina;C1;ES;2019-03-04 12:02:50.562919;2.2320733070373535;0;0;0;;;;;
Alpina;C1;FR;2019-03-04 12:02:52.794992;1.8403806686401367;0;0;0;;;;;
Alpina;C1;IT;2019-03-04 12:02:54.635373;18.18442416191101;1;15;0;;;;;
Alpina;C1;LU;2019-03-04 12:03:12.819797;1.850351095199585;0;0;0;;;;;
Alpina;C1;NE;2019-03-04 12:03:14.670148;1.624894142150879;0;0;0;;;;;
Alpina;C2;AT;2019-03-04 12:03:16.302998;1.787792444229126;0;0;0;;;;;
Alpina;C2;BE;2019-03-04 12:03:18.090790;1.7321093082427979;0;0;0;;;;;
Alpina;C2;DE;2019-03-04 12:03:19.822899;18.41927742958069;1;14;0;;;;;
Alpina;C2;ES;2019-03-04 12:03:38.244716;1.9652001857757568;0;0;0;;;;;
Alpina;C2;FR;2019-03-04 12:03:40.209916;1.8389852046966553;0;0;0;;;;;
Alpina;C2;IT;2019-03-04 12:03:42.048901;1.9852445125579834;0;0;0;;;;;
Alpina;C2;LU;2019-03-04 12:03:44.034145;1.8475537300109863;0;0;0;;;;;
Alpina;C2;NE;2019-03-04 12:03:45.881699;18.67147183418274;1;15;0;;;;;
Alpine;A110;AT;2019-03-04 12:04:04.553171;17.727619409561157;2;15;0;;;;;
Alpine;A110;BE;2019-03-04 12:04:22.283441;24.778884887695312;3;23;0;;;;;
Alpine;A110;DE;2019-03-04 12:04:47.062326;38.228864669799805;4;36;0;;;;;
Alpine;A110;ES;2019-03-04 12:05:25.291190;47.382017850875854;4;46;0;;;;;
Alpine;A110;FR;2019-03-04 12:06:12.673208;77.44424033164978;8;71;0;;;;;
Alpine;A110;IT;2019-03-04 12:07:30.117448;8.958108186721802;1;5;0;;;;;
Alpine;A110;LU;2019-03-04 12:07:39.075557;2.219419240951538;0;0;0;;;;;
Alpine;A110;NE;2019-03-04 12:07:41.294976;63.9907283782959;4;58;0;;;;;
Alpine;Others;AT;2019-03-04 12:08:45.285705;2.159686803817749;0;0;0;;;;;
Alpine;Others;BE;2019-03-04 12:08:47.445391;9.428804636001587;1;5;0;;;;;
Alpine;Others;DE;2019-03-04 12:08:56.876978;18.47995901107788;1;15;0;;;;;
Alpine;Others;ES;2019-03-04 12:09:15.359934;8.205055475234985;2;4;0;;;;;
Alpine;Others;FR;2019-03-04 12:09:23.564990;8.6810884475708;1;5;0;;;;;
Alpine;Others;IT;2019-03-04 12:09:32.246078;14.59303879737854;3;11;0;;;;;
Alpine;Others;LU;2019-03-04 12:09:46.839117;2.0701184272766113;0;0;0;;;;;
Alpine;Others;NE;2019-03-04 12:09:48.910493;18.071062088012695;1;15;0;;;;;
Amphicar;770;AT;2019-03-04 12:10:06.985500;2.1219305992126465;0;0;0;;;;;
Amphicar;770;BE;2019-03-04 12:10:09.107431;18.465447425842285;1;15;0;;;;;
Amphicar;770;DE;2019-03-04 12:10:27.572878;2.277761936187744;0;0;0;;;;;
Amphicar;770;ES;2019-03-04 12:10:29.850640;2.315164089202881;0;0;0;;;;;
Amphicar;770;FR;2019-03-04 12:10:32.165804;1.9576561450958252;0;0;0;;;;;
Amphicar;770;IT;2019-03-04 12:10:34.123460;1.9428212642669678;0;0;0;;;;;
Amphicar;770;LU;2019-03-04 12:10:36.066281;1.8661994934082031;0;0;0;;;;;
Amphicar;770;NE;2019-03-04 12:10:37.933479;31.543198585510254;3;28;0;;;;;
Amphicar;Others;AT;2019-03-04 12:11:09.476677;2.4536283016204834;0;0;0;;;;;
Amphicar;Others;BE;2019-03-04 12:11:11.931300;2.466951847076416;0;0;0;;;;;
Amphicar;Others;DE;2019-03-04 12:11:14.401208;2.242243766784668;0;0;0;;;;;
Amphicar;Others;ES;2019-03-04 12:11:16.643452;2.0807948112487793;0;0;0;;;;;
Amphicar;Others;FR;2019-03-04 12:11:18.725366;1.7933008670806885;0;0;0;;;;;
Amphicar;Others;IT;2019-03-04 12:11:20.518667;1.4287948608398438;0;0;0;;;;;
Amphicar;Others;LU;2019-03-04 12:11:21.948355;1.9652070999145508;0;0;0;;;;;
Amphicar;Others;NE;2019-03-04 12:11:23.914561;1.9471287727355957;0;0;0;;;;;
Ariel Motor;Atom;AT;2019-03-04 12:11:25.861689;12.164387702941895;1;7;0;;;;;
Ariel Motor;Atom;BE;2019-03-04 12:11:38.026077;18.77548336982727;1;15;0;;;;;
Ariel Motor;Atom;DE;2019-03-04 12:11:56.801560;2.1998794078826904;0;0;0;;;;;
Ariel Motor;Atom;ES;2019-03-04 12:11:59.004179;2.0747416019439697;0;0;0;;;;;
Ariel Motor;Atom;FR;2019-03-04 12:12:01.078921;17.863840579986572;1;15;0;;;;;
Ariel Motor;Atom;IT;2019-03-04 12:12:18.943730;2.114936590194702;0;0;0;;;;;
Ariel Motor;Atom;LU;2019-03-04 12:12:21.058666;1.6410396099090576;0;0;0;;;;;
Ariel Motor;Atom;NE;2019-03-04 12:12:22.699706;2.4995763301849365;0;0;0;;;;;
Ariel Motor;Nomad;AT;2019-03-04 12:12:25.199282;1.8723475933074951;0;0;0;;;;;
Ariel Motor;Nomad;BE;2019-03-04 12:12:27.071630;2.1985790729522705;0;0;0;;;;;
Ariel Motor;Nomad;DE;2019-03-04 12:12:29.270209;2.132740020751953;0;0;0;;;;;
Ariel Motor;Nomad;ES;2019-03-04 12:12:31.402949;2.1173274517059326;0;0;0;;;;;
Ariel Motor;Nomad;FR;2019-03-04 12:12:33.520276;1.919196367263794;0;0;0;;;;;
Ariel Motor;Nomad;IT;2019-03-04 12:12:35.442707;2.1146597862243652;0;0;0;;;;;
Ariel Motor;Nomad;LU;2019-03-04 12:12:37.557367;2.2708680629730225;0;0;0;;;;;
Ariel Motor;Nomad;NE;2019-03-04 12:12:39.828235;1.739025354385376;0;0;0;;;;;
Ariel Motor;Others;AT;2019-03-04 12:12:41.567261;1.9439196586608887;0;0;0;;;;;
Ariel Motor;Others;BE;2019-03-04 12:12:43.511180;2.2060365676879883;0;0;0;;;;;
Ariel Motor;Others;DE;2019-03-04 12:12:45.717217;1.956725835800171;0;0;0;;;;;
Ariel Motor;Others;ES;2019-03-04 12:12:47.673943;2.0961077213287354;0;0;0;;;;;
Ariel Motor;Others;FR;2019-03-04 12:12:49.770051;1.9249341487884521;0;0;0;;;;;
Ariel Motor;Others;IT;2019-03-04 12:12:51.694985;1.9480304718017578;0;0;0;;;;;
Ariel Motor;Others;LU;2019-03-04 12:12:53.643015;1.8361234664916992;0;0;0;;;;;
Ariel Motor;Others;NE;2019-03-04 12:12:55.479139;1.5609991550445557;0;0;0;;;;;
Artega;Karo;AT;2019-03-04 12:12:57.040138;2.3189804553985596;0;0;0;;;;;
Artega;Karo;BE;2019-03-04 12:12:59.359118;2.1713309288024902;0;0;0;;;;;
Artega;Karo;DE;2019-03-04 12:13:01.530449;2.456320285797119;0;0;0;;;;;
Artega;Karo;ES;2019-03-04 12:13:03.986769;2.165099620819092;0;0;0;;;;;
Artega;Karo;FR;2019-03-04 12:13:06.151869;2.2992990016937256;0;0;0;;;;;
Artega;Karo;IT;2019-03-04 12:13:08.451168;1.9425575733184814;0;0;0;;;;;
Artega;Karo;LU;2019-03-04 12:13:10.393726;1.8453295230865479;0;0;0;;;;;
Artega;Karo;NE;2019-03-04 12:13:12.239055;2.0915822982788086;0;0;0;;;;;
Artega;GT;AT;2019-03-04 12:13:14.330637;2.1407296657562256;0;0;0;;;;;
Artega;GT;BE;2019-03-04 12:13:16.472114;16.309470891952515;1;13;0;;;;;
Artega;GT;DE;2019-03-04 12:13:32.781585;35.163023471832275;3;30;0;;;;;
Artega;GT;ES;2019-03-04 12:14:07.945503;1.5910584926605225;0;0;0;;;;;
Artega;GT;FR;2019-03-04 12:14:09.536561;1.6984775066375732;0;0;0;;;;;
Artega;GT;IT;2019-03-04 12:14:11.235039;2.2076914310455322;0;0;0;;;;;
Artega;GT;LU;2019-03-04 12:14:13.442730;1.8011043071746826;0;0;0;;;;;
Artega;GT;NE;2019-03-04 12:14:15.243835;1.826045274734497;0;0;0;;;;;
Artega;Scalo;AT;2019-03-04 12:14:17.069880;2.065265417098999;0;0;0;;;;;
Artega;Scalo;BE;2019-03-04 12:14:19.138493;2.3082587718963623;0;0;0;;;;;
Artega;Scalo;DE;2019-03-04 12:14:21.446752;2.331958055496216;0;0;0;;;;;
Artega;Scalo;ES;2019-03-04 12:14:23.778710;1.7602176666259766;0;0;0;;;;;
Artega;Scalo;FR;2019-03-04 12:14:25.538927;2.080717086791992;0;0;0;;;;;
Artega;Scalo;IT;2019-03-04 12:14:27.622744;2.177962064743042;0;0;0;;;;;
Artega;Scalo;LU;2019-03-04 12:14:29.800706;1.7384943962097168;0;0;0;;;;;
Artega;Scalo;NE;2019-03-04 12:14:31.539201;1.9584743976593018;0;0;0;;;;;
Artega;Others;AT;2019-03-04 12:14:33.497675;1.7866132259368896;0;0;0;;;;;
Artega;Others;BE;2019-03-04 12:14:35.284288;2.234905242919922;0;0;0;;;;;
Artega;Others;DE;2019-03-04 12:14:37.520164;2.5139503479003906;0;0;0;;;;;
Artega;Others;ES;2019-03-04 12:14:40.034114;2.0339512825012207;0;0;0;;;;;
Artega;Others;FR;2019-03-04 12:14:42.068970;2.298166036605835;0;0;0;;;;;
Artega;Others;IT;2019-03-04 12:14:44.367136;1.8536391258239746;0;0;0;;;;;
Artega;Others;LU;2019-03-04 12:14:46.221164;1.8696093559265137;0;0;0;;;;;
Artega;Others;NE;2019-03-04 12:14:48.090773;1.9148876667022705;0;0;0;;;;;
Aspid;GT-21;AT;2019-03-04 12:14:50.005661;1.5549933910369873;0;0;0;;;;;
Aspid;GT-21;BE;2019-03-04 12:14:51.560654;2.0573136806488037;0;0;0;;;;;
Aspid;GT-21;DE;2019-03-04 12:14:53.617968;2.2184762954711914;0;0;0;;;;;
Aspid;GT-21;ES;2019-03-04 12:14:55.839168;2.0659775733947754;0;0;0;;;;;
Aspid;GT-21;FR;2019-03-04 12:14:57.908429;1.7457201480865479;0;0;0;;;;;
Aspid;GT-21;IT;2019-03-04 12:14:59.654150;5.117939233779907;1;3;0;;;;;
Aspid;GT-21;LU;2019-03-04 12:15:04.772089;2.3123183250427246;0;0;0;;;;;
Aspid;GT-21;NE;2019-03-04 12:15:07.084407;2.1422927379608154;0;0;0;;;;;
Aspid;SS;AT;2019-03-04 12:15:09.226700;1.9647893905639648;0;0;0;;;;;
Aspid;SS;BE;2019-03-04 12:15:11.191489;1.5043623447418213;0;0;0;;;;;
Aspid;SS;DE;2019-03-04 12:15:12.695851;2.229389190673828;0;0;0;;;;;
Aspid;SS;ES;2019-03-04 12:15:14.926359;1.8624317646026611;0;0;0;;;;;
Aspid;SS;FR;2019-03-04 12:15:16.788791;2.4655187129974365;0;0;0;;;;;
Aspid;SS;IT;2019-03-04 12:15:19.254309;1.904930591583252;0;0;0;;;;;
Aspid;SS;LU;2019-03-04 12:15:21.162671;1.8141579627990723;0;0;0;;;;;
Aspid;SS;NE;2019-03-04 12:15:22.975822;1.9397540092468262;0;0;0;;;;;
Aspid;Others;AT;2019-03-04 12:15:24.919567;1.7954137325286865;0;0;0;;;;;
Aspid;Others;BE;2019-03-04 12:15:26.714980;1.5705363750457764;0;0;0;;;;;
Aspid;Others;DE;2019-03-04 12:15:28.285517;1.844377040863037;0;0;0;;;;;
Aspid;Others;ES;2019-03-04 12:15:30.129894;2.424081802368164;0;0;0;;;;;
Aspid;Others;FR;2019-03-04 12:15:32.553976;2.189180612564087;0;0;0;;;;;
Aspid;Others;IT;2019-03-04 12:15:34.743156;2.1490261554718018;0;0;0;;;;;
Aspid;Others;LU;2019-03-04 12:15:36.892182;1.8699488639831543;0;0;0;;;;;
Aspid;Others;NE;2019-03-04 12:15:38.762131;2.107931613922119;0;0;0;;;;;
Aston Martin;DB;AT;2019-03-04 12:15:40.878616;2.5088887214660645;0;0;0;;;;;
Aston Martin;DB;BE;2019-03-04 12:15:43.387505;17.11831021308899;1;15;0;;;;;
Aston Martin;DB;DE;2019-03-04 12:16:00.505815;23.65866994857788;2;22;0;;;;;
Aston Martin;DB;ES;2019-03-04 12:16:24.164485;17.12376308441162;1;13;0;;;;;
Aston Martin;DB;FR;2019-03-04 12:16:41.288248;1.9038488864898682;0;0;0;;;;;
Aston Martin;DB;IT;2019-03-04 12:16:43.193092;1.7301244735717773;0;0;0;;;;;
Aston Martin;DB;LU;2019-03-04 12:16:44.924111;2.2552990913391113;0;0;0;;;;;
Aston Martin;DB;NE;2019-03-04 12:16:47.179411;154.81985354423523;10;142;0;;;;;
Aston Martin;Vanquish;AT;2019-03-04 12:19:21.999264;35.535136222839355;3;34;0;;;;;
Aston Martin;Vanquish;BE;2019-03-04 12:19:57.534400;105.63471269607544;8;104;0;;;;;
Aston Martin;Vanquish;DE;2019-03-04 12:21:43.169113;655.8550164699554;45;648;0;;;;;
Aston Martin;Vanquish;ES;2019-03-04 12:32:39.027083;187.22227716445923;14;186;0;;;;;
Aston Martin;Vanquish;FR;2019-03-04 12:35:46.249360;380.0936155319214;28;372;0;;;;;
Aston Martin;Vanquish;IT;2019-03-04 12:42:06.342975;119.55902886390686;9;122;0;;;;;
Aston Martin;Vanquish;LU;2019-03-04 12:44:05.902898;13.869189500808716;2;10;0;;;;;
Aston Martin;Vanquish;NE;2019-03-04 12:44:19.772088;226.79235816001892;15;225;0;;;;;
Aston Martin;AR1;AT;2019-03-04 12:48:06.564446;1.9342372417449951;0;0;0;;;;;
Aston Martin;AR1;BE;2019-03-04 12:48:08.498683;2.2698967456817627;0;0;0;;;;;
Aston Martin;AR1;DE;2019-03-04 12:48:10.768580;1.8919107913970947;0;0;0;;;;;
Aston Martin;AR1;ES;2019-03-04 12:48:12.660491;2.214498519897461;0;0;0;;;;;
Aston Martin;AR1;FR;2019-03-04 12:48:14.878381;2.279738426208496;0;0;0;;;;;
Aston Martin;AR1;IT;2019-03-04 12:48:17.158119;1.9735496044158936;0;0;0;;;;;
Aston Martin;AR1;LU;2019-03-04 12:48:19.131669;2.075310230255127;0;0;0;;;;;
Aston Martin;AR1;NE;2019-03-04 12:48:21.206979;18.541032314300537;1;15;0;;;;;
Aston Martin;DB7;AT;2019-03-04 12:48:39.748011;18.40221905708313;2;18;0;;;;;
Aston Martin;DB7;BE;2019-03-04 12:48:58.151194;71.58908653259277;5;70;0;;;;;
Aston Martin;DB7;DE;2019-03-04 12:50:09.740281;215.33008217811584;13;222;0;;;;;
Aston Martin;DB7;ES;2019-03-04 12:53:45.073501;33.835076093673706;3;32;0;;;;;
Aston Martin;DB7;FR;2019-03-04 12:54:18.908577;58.72138714790344;6;57;0;;;;;
Aston Martin;DB7;IT;2019-03-04 12:55:17.629964;115.11618709564209;9;110;0;;;;;
Aston Martin;DB7;LU;2019-03-04 12:57:12.747112;2.050312042236328;0;0;0;;;;;
Aston Martin;DB7;NE;2019-03-04 12:57:14.797424;223.37000060081482;16;222;0;;;;;
Aston Martin;Lagonda;AT;2019-03-04 13:00:58.167425;1.7986505031585693;0;0;0;;;;;
Aston Martin;Lagonda;BE;2019-03-04 13:00:59.966075;1.7461724281311035;0;0;0;;;;;
Aston Martin;Lagonda;DE;2019-03-04 13:01:01.712248;55.70173525810242;4;51;0;;;;;
Aston Martin;Lagonda;ES;2019-03-04 13:01:57.414991;16.327420234680176;1;15;0;;;;;
Aston Martin;Lagonda;FR;2019-03-04 13:02:13.743408;1.6824805736541748;0;0;0;;;;;
Aston Martin;Lagonda;IT;2019-03-04 13:02:15.426886;18.701776027679443;1;14;0;;;;;
Aston Martin;Lagonda;LU;2019-03-04 13:02:34.129664;1.6994566917419434;0;0;0;;;;;
Aston Martin;Lagonda;NE;2019-03-04 13:02:35.830092;31.817636251449585;2;30;0;;;;;
Aston Martin;Virage;AT;2019-03-04 13:03:07.649735;2.254929304122925;0;0;0;;;;;
Aston Martin;Virage;BE;2019-03-04 13:03:09.905662;69.71172070503235;5;68;0;;;;;
Aston Martin;Virage;DE;2019-03-04 13:04:19.618380;196.67327427864075;14;204;0;;;;;
Aston Martin;Virage;ES;2019-03-04 13:07:36.292652;1.5867366790771484;0;0;0;;;;;
Aston Martin;Virage;FR;2019-03-04 13:07:37.880386;46.819432497024536;3;45;0;;;;;
Aston Martin;Virage;IT;2019-03-04 13:08:24.700830;50.030577659606934;3;43;0;;;;;
Aston Martin;Virage;LU;2019-03-04 13:09:14.732405;33.636027574539185;2;29;0;;;;;
Aston Martin;Virage;NE;2019-03-04 13:09:48.369429;64.66161036491394;4;60;0;;;;;
Aston Martin;V8;AT;2019-03-04 13:10:53.034005;115.16281247138977;11;110;0;;;;;
Aston Martin;V8;BE;2019-03-04 13:12:48.197814;321.9080722332001;25;312;0;;;;;
Aston Martin;V8;DE;2019-03-04 13:18:10.106849;1371.95081615448;102;1340;0;;;;;
Aston Martin;V8;ES;2019-03-04 13:41:02.058634;10.460895776748657;1;8;0;;;;;
Aston Martin;V8;FR;2019-03-04 13:41:12.520528;297.49548864364624;23;296;0;;;;;
Aston Martin;V8;IT;2019-03-04 13:46:10.017014;432.0287058353424;34;427;0;;;;;
Aston Martin;V8;LU;2019-03-04 13:53:22.046718;37.64206314086914;3;36;0;;;;;
Aston Martin;V8;NE;2019-03-04 13:53:59.689779;497.3156645298004;32;489;1;;;;;
Aston Martin;Vantage;AT;2019-03-04 14:02:17.008436;18.8833110332489;1;15;0;;;;;
Aston Martin;Vantage;BE;2019-03-04 14:02:35.892717;384.1851143836975;28;372;0;;;;;
Aston Martin;Vantage;DE;2019-03-04 14:09:00.078829;385.6965796947479;32;376;0;;;;;
Aston Martin;Vantage;ES;2019-03-04 14:15:25.776406;538.7053678035736;39;531;0;;;;;
Aston Martin;Vantage;FR;2019-03-04 14:24:24.482766;494.8728995323181;39;495;0;;;;;
Aston Martin;Vantage;IT;2019-03-04 14:32:39.356664;405.8900418281555;29;412;0;;;;;
Aston Martin;Vantage;LU;2019-03-04 14:39:25.246705;47.6286346912384;7;44;0;;;;;
Aston Martin;Vantage;NE;2019-03-04 14:40:12.875340;234.57079339027405;16;236;0;;;;;
Aston Martin;Volante;AT;2019-03-04 14:44:07.446133;2.337975025177002;0;0;0;;;;;
Aston Martin;Volante;BE;2019-03-04 14:44:09.784109;2.860661506652832;0;0;0;;;;;
Aston Martin;Volante;DE;2019-03-04 14:44:12.644770;2.207854747772217;0;0;0;;;;;
Aston Martin;Volante;ES;2019-03-04 14:44:14.852625;18.32892680168152;1;15;0;;;;;
Aston Martin;Volante;FR;2019-03-04 14:44:33.181552;1.6543922424316406;0;0;0;;;;;
Aston Martin;Volante;IT;2019-03-04 14:44:34.835944;18.298505544662476;1;15;0;;;;;
Aston Martin;Volante;LU;2019-03-04 14:44:53.134450;2.1192524433135986;0;0;0;;;;;
Aston Martin;Volante;NE;2019-03-04 14:44:55.253702;1.72389554977417;0;0;0;;;;;
Aston Martin;DB9;AT;2019-03-04 14:44:56.977597;73.12967252731323;7;74;0;;;;;
Aston Martin;DB9;BE;2019-03-04 14:46:10.107270;190.3746316432953;15;189;0;;;;;
Aston Martin;DB9;DE;2019-03-04 14:49:20.481902;678.1177413463593;51;699;0;;;;;
Aston Martin;DB9;ES;2019-03-04 15:00:38.599643;329.9459390640259;24;313;0;;;;;
Aston Martin;DB9;FR;2019-03-04 15:06:08.548406;182.37932205200195;14;188;0;;;;;
Aston Martin;DB9;IT;2019-03-04 15:09:10.927728;310.0487656593323;27;316;0;;;;;
Aston Martin;DB9;LU;2019-03-04 15:14:20.976494;2.308257818222046;0;0;0;;;;;
Aston Martin;DB9;NE;2019-03-04 15:14:23.284751;416.4443895816803;29;417;0;;;;;
Aston Martin;DBS;AT;2019-03-04 15:21:19.736775;55.72554397583008;4;55;0;;;;;
Aston Martin;DBS;BE;2019-03-04 15:22:15.462319;116.60315322875977;8;114;0;;;;;
Aston Martin;DBS;DE;2019-03-04 15:24:12.066471;395.86716198921204;27;405;0;;;;;
Aston Martin;DBS;ES;2019-03-04 15:30:47.933632;27.21306085586548;2;25;0;;;;;
Aston Martin;DBS;FR;2019-03-04 15:31:15.146693;82.33896017074585;6;81;0;;;;;
Aston Martin;DBS;IT;2019-03-04 15:32:37.485653;88.94752883911133;5;81;0;;;;;
Aston Martin;DBS;LU;2019-03-04 15:34:06.433182;18.185993432998657;1;15;0;;;;;
Aston Martin;DBS;NE;2019-03-04 15:34:24.619176;216.08711194992065;13;210;0;;;;;
Aston Martin;Rapide;AT;2019-03-04 15:38:00.714273;7.798236131668091;1;7;0;;;;;
Aston Martin;Rapide;BE;2019-03-04 15:38:08.512509;76.75475692749023;7;73;0;;;;;
Aston Martin;Rapide;DE;2019-03-04 15:39:25.267266;452.1320650577545;30;448;0;;;;;
Aston Martin;Rapide;ES;2019-03-04 15:46:57.401365;51.38629937171936;4;50;0;;;;;
Aston Martin;Rapide;FR;2019-03-04 15:47:48.787664;180.16501760482788;12;170;0;;;;;
Aston Martin;Rapide;IT;2019-03-04 15:50:48.952682;67.22472977638245;5;61;0;;;;;
Aston Martin;Rapide;LU;2019-03-04 15:51:56.177412;11.280345439910889;1;6;0;;;;;
Aston Martin;Rapide;NE;2019-03-04 15:52:07.457757;187.0363416671753;12;195;0;;;;;
Aston Martin;Cygnet;AT;2019-03-04 15:55:14.497058;2.4998388290405273;0;0;0;;;;;
Aston Martin;Cygnet;BE;2019-03-04 15:55:16.996897;28.600759983062744;2;21;0;;;;;
Aston Martin;Cygnet;DE;2019-03-04 15:55:45.597657;46.13697099685669;3;39;0;;;;;
